word,count
天份,2
蘇醒,1
羞羞,2
手點,2
裡找,10
夢中,6
過客,8
婚姻,8
廣大,10
優點,4
想法,5
還沒有,3
邊一個,4
面海,1
悠遊羨,4
溺死,5
成雪,2
想安穩,4
蜻蜓,11
衝破,6
這裡爛,6
思想,8
左,2
咬揮,8
不作美,2
過後總會,3
成雙,3
逼迫,4
光年,3
扯,3
大門寧靜,2
時間過,2
吞下,2
一件,1
迷惑,2
方向,9
兩點,2
沈睡,6
悶熱,4
漂亮,14
家眾,2
迷惘,10
飄過,4
快樂,41
危樓,2
跳舞,12
失敗,3
縮小,4
擁有,20
莉子,3
開,17
帆情,1
來怕,2
沙皇,2
還要,6
飛飛出,2
狂夜,1
當憂鬱,2
無法算計,2
令人,6
哪吒,3
然,5
搖,5
幻沫,2
寂寞,60
不及,6
零距離,3
七捕,2
還看,7
透過,6
平庸,2
收錄,2
稀薄,12
相反,3
館,5
背裡,4
仰頭然,2
人影,4
回航,6
蹟,4
無風雨,4
挾持,4
綻,7
真相,4
自一,2
雲彩,2
磁場,6
擁,9
空曠雨,2
時,19
欺瞞,4
天使,21
出細菌,3
乞討,4
身上,21
光溜溜,2
滾紅塵,2
過,20
結,2
開花,6
心動魄,3
翻湧,3
孔,5
過後,3
前途,2
臉遲,1
如煙,4
索去,3
舞共患,2
王冠,5
問題,8
說娘,3
逍,3
掐,8
白晝,11
聲華麗得,2
想起,23
狂,16
石火,2
走,106
如其,1
邁進,1
興奮,3
親朋,4
心跳,6
酸,1
真知,2
回扣,3
然後繼續,1
大夢,4
支配,2
以來,4
包圍,2
聖哲,2
顆糖合,3
手撫,8
哄哄,4
當海,4
消化,5
翅膀,40
炎,1
劃成,4
厭世氣,6
幽靈,4
那麼,67
著線,3
灰背,2
傷痕,10
愛就,4
常旋轉,1
別,21
那傷,2
不過,6
隱埋,8
海上,3
土地,3
笑容,12
躲,18
大後幾乎,3
很長,4
汪洋,11
夢作,1
不停,14
瞭解,18
總,23
蛋,2
之後還,2
放出,7
輕放,2
葉,2
漂流,18
嘹亮,2
如燈,2
絕色,2
化成,21
弦月,2
幻象,4
梢,2
像,178
空缺,1
各站,5
懂夜,4
照亮,4
悶死,1
永恆河,1
畫面,16
童年,9
離,11
還在,30
挑逗,4
所醉昏,2
重重,3
漂浮,31
為端,2
輕蔑,2
上山,4
相時間,4
逞強,4
從什麼,3
已無法,6
敵,4
死罪,2
淚滴,2
劃破,2
喜悅,6
用錯,2
心事,3
徵華麗,4
不和協,3
儀,2
放到,4
不可,14
美夢成,3
變成,60
動態,1
青蛙,2
一碗,2
平靜枝,4
收進,2
來會,1
鉛筆,2
次寧願,3
同款,2
熱烈,2
麻煩,6
在給,3
轉過,2
那種,12
無言,2
拋在,2
陰晴手,4
公正,3
迷戀,2
蝴蝶,36
暫,1
太,36
萬,5
線索,4
過奇,1
澱,22
越演,2
愉快,4
搖曳,8
枯死,7
痛苦,9
全球,4
腦袋,4
這張,2
音,1
沈不懂,2
扯後腿,2
問不會,4
以後在,2
期盼,2
超載,4
低頭,6
但,27
作祟,2
感動,4
楊,1
自走,1
初衷,2
烏,5
遙來,2
運走,2
美好,44
蒸發,6
眼裡,3
然後黑,4
總尬,1
幽浮,4
踩入,2
不去,6
盤旋,8
深深,11
探順,3
直覺,5
容貌,4
不忘記,2
梧桐,4
人長,4
遊戲,15
午後時,2
不誠實,3
一笑,2
掉頭,2
如春,2
香格里拉,2
陷害,2
零瞬間,4
字眼,3
鷽,1
落下,1
太陽,14
滾出,8
圓時候,6
著哀艷,4
出自,2
澆,5
飛魚,1
瘋,6
正飛舞,3
經歷,4
和,131
雨水,14
簡單,31
一貧,2
奶澎還,2
幾莖,4
躲會,3
偶然,2
真理,3
膚,1
分離,2
渴盼,3
齋戒,2
這集體,3
點覺,2
誘惑,2
追逐,4
心中,24
這座,12
游樂,6
得不到,2
混沌,2
海洋,27
回憶,16
感到,10
脫下,2
暈眩,2
交出,2
吉普,4
投情,1
凱脫,2
大耳牛,1
崩塌,2
劃下,4
彩券,4
渺無音,8
然後冷戰,2
越唱越,2
天央上,3
午夜,4
如蔥,2
午餐,4
幾點鐘,6
海浪,9
意念,2
慷慨,10
就要,5
回應,9
星星,8
瓦解,2
著愛著,10
光鮮尊,3
稠悵,1
老陳強,1
周之夢為,3
明年,3
森林,9
睡,32
因,5
入,2
陰晴,4
框架,3
看見,37
淪愛讓,2
聚,2
夢夢見,4
輕易,3
揮,10
會永遠,11
仰,2
遊樂鳥,1
曾見,5
跳入,2
輕輕拉著,3
無論,11
詩登登,1
火,2
幻,2
使愛變,6
多到,4
寶貝,5
殘花敗,1
戲謔,4
最,52
飛飛得,3
本能,2
等等,22
赤裸,3
呢喃,1
心上,14
遺囑,2
鄰居,2
出缺,4
快要,8
地亂,2
解出,4
栩栩然,3
之名,2
兌現,4
最爛,5
冬夜,3
黑洞,2
間韶,1
心老歲,2
看不懂,6
灰色,2
打通,4
零時,6
無謂,4
當太陽,2
墜落,16
窩,7
來,222
腐壞,4
小時,1
冬天,10
共渡,5
有救,5
拜,2
冷若冰,2
女人,4
甘心,4
花灑落,2
麵,1
考卷,4
走高,9
最爽,2
空房子,4
光線,8
情,3
成長,14
花梗,2
這危險,3
感受,11
失望,6
醜惡,8
莊子,2
般,5
神態,2
著車,3
悠游,7
悲哀,10
透,1
稱謝,6
燃燒,7
時代開,1
比夢,5
要死,2
盡,18
靠,9
口,11
呢,12
眼角,9
照,4
夠鮮艷,1
積水,4
承受,5
韶作,1
否定,10
神音,2
是不是,36
丰姿,4
日子,27
受傷,5
夏宇,3
人溫,2
一起,45
俄然,3
大多,2
花被,2
甚至,15
前奏,3
狂人,2
皈依,4
上帝,13
吹亂,4
者,3
遮過,4
了,799
恩愛脫,2
受過,3
看,136
智慧,4
煮沸,2
下班,8
龐,2
毒蜘蛛,4
海水,8
這季節,2
貓咪般,4
習慣,10
地上,18
粉,4
音飄零一地,2
一趟,6
反覆,26
倥,14
深水,13
逼成,2
深遠,5
知多少,8
語已,4
分海奇,2
終究成,2
無講理,2
逝去,29
玉液,3
窗家,4
醒來,4
芬芳,16
男,3
某刻,5
盡散,2
平息,4
迂,2
為,101
孤獨聲,2
凋謝,6
千秋,9
看人間,2
左右,7
一致,2
因此,2
人帶,4
千萬里,2
畫一個,11
歐歐,6
綻放,6
命令,2
呢當,2
中視,4
肯定,6
當然,5
傷心,4
下去,2
歡活,2
嗩吶,2
汝,5
已亮,2
濃縮,2
這夢魘,3
用力,20
更美麗,4
活成,2
用功,2
還遲疑,2
燃起,6
旋轉,10
回想,6
延續,3
一路,14
彼得,1
宋希,1
風兒,4
掀起,5
張溫,2
超人,2
蘋果,9
腳步,17
表情,5
要,120
或狂,3
風景中,2
楊花雨落,2
離別,2
許煙,4
倔強,17
博來,2
分際,2
家凱家,2
纏,2
是否是,3
地證明,4
不輕意,2
心肝,5
順應,3
不能自己,6
舊,3
閉門扉,4
布幔,4
繭還,2
苦澀,1
爆裂,2
美看,2
墨色,2
微微,6
完美,21
被,183
表演,17
氣還,3
發呆,1
醉,8
當道,4
卻還,7
綹,4
毛攏,1
傻,17
沒有,118
咱路,14
最終,4
唱唱,8
天氣,6
燒傷,4
單重,2
陪伴,10
低吟,4
盡頭,25
花果,6
心情,5
不可捉摸,3
蔚宇小灰,1
耳邊,12
默默,9
過眼,15
愛在,4
囥,1
一艘,2
乏味,2
當做,2
細菌,4
太多困,4
檸檬詩,1
可貴,3
地懶,6
痴傻,2
交替,10
周,6
一步,12
貼,2
漫身,4
意思,3
這是,17
莊周,3
著進,4
濃正,3
冰入,2
手臉,14
未了,15
懷裡,2
失焦鏡,2
水珠,4
恍惚,3
候,3
不給,3
還一樣,4
耶然,1
與,53
微光,2
天花,4
名歌手,1
迎面,4
早已,17
大樹,3
橄欖枝,4
劇烈,8
成學問,2
價格,5
託,15
秋水,4
靈魂,19
眼是,6
流通,5
謊言,10
剪,2
星,7
正直,3
阿福鍵,1
鬚,3
魚在,2
冰冷,11
惡蛇,2
三百,4
之,7
抽屜,8
教導,2
笑點,2
掩埋,3
地盤,2
試著躍過,2
名字,4
當夢為,2
狗米,1
有察覺,2
食糧,2
微弱,2
燒過,2
午睡,4
解禁,4
阿,7
撕裂,3
潛意識,3
只會亂,6
扇,2
掙扎,3
曲折,5
碰到,3
轉著,4
落英,4
投身,3
數,2
阿毛,1
裡人,2
多少,41
組成,14
最大,7
煽動,1
白日,7
推開緊,4
花朵,17
正確,2
茫茫,2
提供,2
眾星,2
緣分,1
湯,2
眼之間,2
地獄,6
可救藥,1
碰壁,2
垃圾,8
紀念,14
似乎,4
鍵盤,2
狼,3
藍飛,4
邊緣,1
摘下,5
這個,36
小組,4
忽略,10
著,177
糖分,1
浪費,5
身手,4
獅還,2
終於發現,3
臉迎,2
藍天,20
燒出,2
濕臟,1
間,76
隕,3
拋棄,2
愛還,5
丟了,4
過癲,1
開滿,2
城萬里,2
噓別,2
卑微,5
露水,2
夠,8
用,16
滴滴,2
生雲氣,1
虛偽,4
小雨,6
全身,2
放光芒,4
相忘,2
給它,4
換一個,3
自舊,3
狂想,1
還為,2
書裡面,1
不在意,3
沙風,2
年齡,2
幻想,43
枯萎,9
自找,7
蘆笛,7
下個,2
全世界,6
夏天,27
聆,10
自滿足,2
搏連,1
最後只,6
依據,1
只屬,6
閱讀,1
愛犧牲,2
心臟,2
情願,8
迷走,3
發售,2
無數,12
行為,3
放給,3
地想,2
病得,8
弄,3
沒辦法,2
慈悲,3
了不起,4
陪,13
了頭,2
手術,2
巨蛋,3
殘留,8
誰給,2
孤獨人,4
停靠,5
鐘那,4
真實,7
未來,25
流出,4
成灰當淚,1
就是,36
瞬間,20
過雨,2
灰塵,4
夜燕,3
風乾,3
路過,2
永恆,21
著凍,3
經屬,2
維持,3
完,10
一掌,4
沿路,4
耳光,7
證據,2
丟下,6
昏黃夜,4
倒頭,2
寂靜,3
愛,51
做陣,3
終點,9
休息,9
會妝點,3
增添,14
紅鞋,14
群,2
落點,2
立下,2
飄,11
過錯,5
框裡,2
石岩,2
遠近,2
不屑,4
魚群,3
下線,2
別顧,4
問愛不貼,2
交錯,11
久,7
淋著,6
單過,3
迷路,5
喉間,2
太重,4
刺激,3
濃煙,4
愛遇,5
著醒,5
拈花微笑,2
風中,8
至少,4
謝花,6
攤開,8
麻醉,2
仔細核,1
轉之間,6
好比,6
不將,1
出,42
流入,2
發間,2
太多,16
再認,5
遊樂現,1
城市,62
盪,2
樂器,1
佯,4
酒醉,2
找個,2
成篇,2
玩弄,8
懷中握,2
牽,21
小情,11
巧合,3
言,13
荒塚飾,4
推翻,3
砌,2
不快,5
．,4
崇拜,4
未乾翅葉,4
第一次,2
飆飆,28
夢想,17
不翼,2
呼嘯過,2
出海,3
中提琴手,1
天性,3
同樣,6
管,14
齊物論,2
修剪,2
愛時候,6
出賣,4
毋管汝當,1
拋開,4
血淋淋,4
給機會,1
清淡,4
適志,3
時間裡,5
麻雀,3
成堆,2
方法,2
常,2
煞,4
濃烈,4
倒掉,4
駭人,3
這畫面,9
電話,1
一整夜,2
流進,9
要不是,8
冷漠,2
過紀念,1
戰鬥,3
自慰,2
街上,4
爭個,2
一首歌,12
擊掌,1
敷衍,2
充滿疑,2
酒,6
流動,8
無晴,4
使者,4
恣意,2
最後都,3
夠堅強,4
著爛,5
做伙飛,1
肉眼,6
葉剛,2
開想,4
大裕,1
愛怎麼,2
嘆息灑,5
浮生,4
遺忘,2
利如刀,1
不如,28
月,53
閉嘴,2
手練習,10
佮,1
之夢為,3
上班,8
出柔軟,5
融化,3
堅決,6
一整天,2
恨,11
鬼胎,4
告別,13
平凡,6
沾,14
地揮,8
拂去,9
不會錯,2
信誓旦旦,3
七,4
無聊,16
煙萬里,2
光速,4
純粹,2
有,318
錶,1
最美,11
笑了笑,3
小,25
美,6
抓不住,10
飛請,1
屎,1
過身,4
信念,8
裂痕,2
別人,8
花蕊,3
蟄,4
活該,5
還是,57
說聲,8
一股,2
受難,3
喘息,6
黑暗,14
時代,8
隨,14
自憐,6
幾何,8
埋名,3
兩不膩,2
還能,6
心房,4
恍成,2
家,6
多年,9
愛這個,2
最初,2
枯柳,2
水面,4
譁,2
解釋,4
臉換,3
所有,77
迫症,2
有夜,14
重點,2
叮嚀,3
兩頰,1
堅持,11
情節,17
半醒,6
唯一,2
六角,4
已來,6
街,17
扛,4
上升,5
廝守,3
神佛,2
這叫,4
講起,2
經過,2
另,21
處處,3
雨,41
渦,11
按下,4
發,2
捱,9
喉嚨,2
樂當,5
收音,2
狂熱習,2
牛,2
暴風雨,5
刻下,10
自由自在,4
惱火,6
大廈,3
開視線,2
嘆息,5
畫布,10
霓虹,6
下午,12
執迷,2
涼放,8
臉成,3
只帶,1
夏季,5
雲煙,9
性感女,2
裡浮,4
操場,8
倒,4
代替,9
此刻,6
韶其實,1
時作,2
計較,3
離放,1
網去,2
肝,4
飛飛,3
窄,5
那個,18
毋甘願,1
日光,12
切割,2
許兩個,6
背著,10
背後讓,3
在,1123
招惹,7
黑獨處,3
枯黃紛,2
沒什麼,4
花,5
燈火,3
還在裝,4
看著,18
驚覺,6
成養,2
能成,1
去,108
浪費海,4
經是,2
旋著,2
憂鬱,10
相連院,2
捻熄,2
寒冷,2
無與倫,15
趴在,1
濂,3
桑田,6
曉,1
爆炸,2
細胞,3
列車,4
真成,2
停留,3
切切,3
有陽光,5
深情,2
緊閉,6
願,22
寒冬,2
美味,1
潛伏,12
諂媚,2
適度,2
計謀慶祝,5
火戰場,5
延展,2
裝進,3
地亮,4
擱淺,19
路,18
遍及,2
已滋潤,2
一腳,3
柳,1
鼎盛,2
時分,2
太安,7
受人,4
那道,2
寬心,4
思潮,8
都,385
兼,1
藝術門,4
當看,8
攻陷,2
總難,2
溫情,2
還有,56
原唱,2
世界,205
還會,3
天比,5
佩佩,1
電梯,8
無止,1
粉刷,3
被動,1
矜持,6
已成,4
刷白,8
星球,6
之歌,6
下心,2
塵埃綠樹,4
掙脫,3
還未,3
ㄧ,2
早點,10
規則裡,2
咪,2
變溫,4
亮,4
魚更啞,2
抓住,13
愛別,2
柔臉,2
著現,3
論人,4
埋,2
盡管,2
主人翁,3
浪花,4
心好,2
閃爍,5
拆,2
找到,11
夠被,2
拉不下,2
擊,1
用距離,2
持續,17
瑕,3
闔,7
襯托,6
最水萬里,2
自虐,4
顆星,2
分界,2
該載,4
心思,8
女憂傷,2
黑,16
學會紛,1
曾元虎,1
移動,4
不甘寂寞,5
歡愉,3
佛斯,4
交直流,4
哪,17
化做,3
規則,2
濕婆,2
高樓,3
下得,2
好友,4
聲響過,2
試著閉,2
卻,140
充滿鮮,3
光照,3
透明,12
豆腐,2
無邊,2
潑墨,2
深林,2
越爛,2
難解,2
吐,6
彼此,11
身材,2
經驗,2
有心,3
路途,6
連傷,2
火辣,2
四季,4
獨鐘,2
過眼淚,3
扣住,3
山水,5
甦,7
飛出,4
地方,11
月球,15
閣帆,2
黑白片,2
綻放要,3
敏感,2
傷閣帆,1
前世,3
戴,3
燕南,2
落葉,23
無悔,4
肆虐,3
只好,16
說起,1
無恥,3
過街花,2
係,2
掌握,3
臉,66
投訴,6
歌吟,3
想著,3
許甜,4
設下,3
每一個,7
無聲,7
半圈,14
落空,2
撇開,8
盲目,8
透正,1
最痛,2
殺,6
終手,2
哭泣,26
啦,140
開撒下線,1
早餐,3
先不論,3
面藏,2
還裝作,8
只要,12
懸掛,3
想,221
碎玻璃,5
靜止,11
劊子手,4
穀,2
斯罪過,3
香想,1
一池果,2
指縫間,4
小路,3
滿腦子,3
需要,36
帳號,2
路邊,4
昇,4
夢春,1
望望,7
尋,4
念向,4
海燒,2
有彈,4
圈,10
正因,4
親像,3
螢火蟲,8
溫柔,36
不好,14
微笑,19
包著,5
讚,9
朝,4
美洲,5
竄,3
討個,2
女孩,23
曲曲,2
火炬,2
朋友,11
修正,4
梨子,1
過紀念媛媛,1
海在,1
蜜語,2
反抗,2
有罪,8
分別,9
旅人,6
吻,3
轉了,11
零距,1
機裡,2
薄弱,2
流,11
出界,4
及,10
恨現,2
不夠,2
親人,3
滋潤,3
荒涼,2
奪走,4
往前,27
狼嚎,6
道,13
過去,23
道路,2
氣味,18
翻,2
情緒,28
傷了,12
生命,78
花茶,1
煩,2
只,67
哲今,2
這裡個,4
化作,5
刺滿,2
經意,1
例外,16
碎片,4
她,63
光降,2
容易,23
擔憂,2
堅固堡,3
仇恨,2
凍,2
一滴,10
任由,2
張開,5
故事,27
有點,8
手虛空,2
更動,3
快樂飆,4
看蓋蓋,2
想不到,2
最珍貴,3
交響,2
明章,2
忽然,32
嘴邊,9
風景間,3
侗,14
好漢,4
沈吞,6
呼喚給,2
暝,3
謊言遠,2
水馬龍,4
放大,4
當分,8
正午,2
沒成,4
洗澡,2
數位,4
疼痛感,2
姑娘,6
類熱情,2
撫息,3
漬,6
奮不顧身,6
處子般,2
交給,4
專輯,12
一朵,14
快樂漸,1
再也,19
不壞,5
進心門,5
眼,15
發光,6
打破,2
沈默,42
金色,2
斷氣,5
偷閒,1
暴風煙,3
遊覽,2
想得,2
拼貼,2
落放,2
雲配,2
分割,2
開獨處,1
雲霄,2
經心,4
轉天,2
動,3
多香,3
爛臉,3
慢半拍,2
真心,9
一束,3
聞,2
一根,14
孤,7
耗盡,2
出能,2
驚濤,4
聽聞,3
曠野,14
一杯,12
揚鑣,8
纖細,10
往右,1
美學,2
理解,4
猜測,3
碎裂,9
只會,6
未讀,2
韻腳,2
苦痛,8
當兵會,2
顆糖,4
悔改,2
雲層,2
餓林,3
紋,2
把,46
必要,1
後,137
大房間,2
向,8
進來,3
輕浮,8
醒,17
往上爬,1
快投,2
沖,16
三千,2
擁擠,4
不趕,6
飛過,19
昨日,14
拋空,3
笨拙,4
發燒,6
集中,4
情拉長,2
蒼蒼,2
研究所,2
現實鑼,2
中,90
醜陋,2
新,15
人舞,4
預見,5
挖空,2
芭蕾,6
當展覽出,4
春日,2
課本裡,2
飛若,2
現實光,2
愛沒,6
氣啦,2
厭倦,7
一生一世,10
用風,2
盒,2
溫暖,10
知覺,2
地帶,2
仿若,2
通紅,2
音飆,1
晃動,2
起夢想,4
仍然,8
伸手,4
講話,9
住進,4
肺葉,4
隨年,8
生長,2
腐爛,3
轉腳,3
談地,3
愛著,2
佇花園,1
風景當,1
究竟,4
過活,2
鴨炎,1
勇敢,5
旅行,2
攏袂當,1
菩提,2
白,1
末,2
星群,8
飛來,2
胡蝶,12
一,48
迄一工,1
成就,9
亮鍵盤,2
求求,8
同性,4
掉,20
藏不住,6
蹉跎,6
勸,2
下風霜夢中,2
走上,4
再起,7
一朝,2
風浪夢中,3
太多傷,3
記,4
時機,2
凱旋,4
阮對,2
鐘表,1
漏水,2
看未來,4
葬,2
咧,1
玩,6
可否,4
溫,2
一葉舟,4
退縮,3
灌溉,3
困難,3
玫瑰,19
羔羊,2
滴濕,2
隻,30
著發,3
山中,2
音符,1
高貴,4
這麼,27
耳際,9
每一分,4
神經,3
不管,37
輕人,4
然周,3
這叢花,2
窗前,6
龔鈺祺見,1
第幾次,4
觸覺,4
角度,2
慢,5
達,2
心整,4
洗澈,2
不容,4
遊樂,6
看不大,1
泡影,8
覺像,2
沒有鐘,1
國色,2
飛去,2
忽焉,8
用笑,3
不安,11
伴侶,2
亭亭,4
消磨,4
快成,2
永恆請,2
操縱,8
電,5
胡思,4
臉同,3
解脫,5
身旁,11
迷失,5
河川,2
按,5
夢裡魚,7
千,1
腳印,7
夢搖晃,3
嚐,10
閒,2
不可或缺,6
清楚,16
游樂鳥,1
沈嘈雜,2
