word,count
勇敢,41
消失,41
那些,41
瞭解,41
看見,41
結果,41
黑暗,41
或許,41
值得,41
那個,40
微笑,40
等待,40
一口,40
蝴蝶,40
留給,40
模樣,40
放,40
機會,39
咖啡,39
危險,39
過去,39
煩惱,39
愛人,39
每天,39
決定,39
掉,38
蓋,38
吹,38
用力,38
雙手,38
歌唱,38
存在,38
孤獨,38
天,37
雨水,37
夏天,37
停下,37
才能,37
一句,37
大,37
太陽,37
亂,37
欣賞,37
新,37
身體,37
昏,36
想像,36
放棄,36
記得,36
輕,36
躺,36
停,36
沒人能,36
一般,36
成,36
天使,35
離,35
真實,35
再也,35
回到,35
一座,35
隨著,35
我會,35
時,35
海洋,35
不應,35
黑夜,35
換來,35
完美,35
空間,35
逃,35
已經,35
恨,35
全世界,34
不如,34
聲音,34
唯一,34
吃,34
脆弱,34
忽,34
想起,34
你給,34
裡面,34
距離,34
壞,34
月亮,34
許多,34
畫面,34
不到,34
想一想,34
往前,34
剩,33
看到,33
一場,33
窗,33
忙,33
痛快,33
孤單,33
清晨,33
代替,33
現在,33
醒,32
爸爸,32
字,32
直到,32
未知,32
孤寂,32
暫時,32
忽然,32
勉強,32
應該,32
漂浮,32
豔,32
彩虹,32
死,32
這是,32
最美,31
無聊,31
女孩,31
空氣,31
天地,31
確定,31
保留,31
永恆,31
抱,31
控制,31
場合,31
孩子,31
髒,31
年,31
只能,31
捨,31
親手將,30
可不可以,30
告別,30
哭泣,30
光芒,30
眼前,30
往,30
滿,30
瞬間,30
角落,30
幸福,30
必須,30
賴著,30
流浪,30
歇斯底里,30
玫瑰,30
手中,30
輪廓,30
痕跡,30
每個,30
迷失,30
這些,29
自,29
徹底,29
身上,29
逝去,29
能夠,29
旅行,29
心情,29
擺,29
努力,29
不安,29
一顆,29
面對,29
獨處,29
交錯,28
天堂,28
願,28
站,28
一定,28
天真,28
靈魂,28
飆飆,28
別人,28
另,28
準備,28
留下,28
還,28
坐在,28
哭,28
愛上,28
如,28
燈,28
無所謂,28
短短,28
感受,28
葬送,28
片刻,28
只要,28
習慣,27
回來,27
完,27
圖式,27
陌生,27
背叛,27
清醒,27
重要,27
不曾,27
大雨,27
煙,27
般的,27
有陽光,27
淺,27
青春,27
喝,27
遲到,27
不停,27
柏拉,27
如今,27
音樂,27
相,26
冷漠,26
家,26
一杯,26
日,26
想念,26
腳步,26
藍天,26
濕,26
事情,26
停止,26
永遠,26
魔鬼,26
放下,26
雲,26
倔強,26
逃避,26
開始後悔,26
弄,26
祂,26
地圖,26
飛翔,26
反覆,26
們,26
容易,26
一首,26
深深,25
左右,25
無聲,25
昨日,25
原諒,25
狂,25
藏,25
失眠,25
雖然,25
大家,25
思緒,25
等到,25
三點,25
夢裡,25
大聲,25
遊戲,25
人群,25
漂流,25
島嶼,25
城堡,25
陽光,25
答答,25
面前,25
一陣,25
那天,24
沈醉,24
秘密,24
星星,24
飛過,24
充滿,24
阮,24
等等,24
有些,24
沒人,24
突然,24
擱淺,24
錯,24
擦肩,24
ㄟ,24
跳舞,24
午夜,24
分享,24
夜裡,24
跑,24
降落,24
衣櫃,24
風,24
地方,24
越來,24
制約,24
呀呀,24
氣,24
追求,24
買,24
跳,23
歌,23
敵,23
落葉,23
藍色,23
隱藏,23
大海,23
漩,23
蕩,23
人間,23
嚥,23
地上,23
表演,23
不怕,23
太聰明,23
祈禱,23
節奏,23
總是,23
看過,23
安靜,23
迴,23
甜美,23
到底,23
沒什麼,23
清楚,23
期待,23
從來,23
懲罰,23
行李,23
勇氣,22
靠,22
花朵,22
眼,22
飛行,22
笑容,22
遙遠,22
尋找,22
疲倦,22
森林,22
殘破,22
秋天,22
飄,22
死去,22
黑,22
歌曲,22
嘗,22
活,22
當作,22
以前,22
練習,22
竟然,22
沒錯,22
遺憾,22
玩,22
理由,22
一面,22
沈重,21
天上,21
答,21
除了,21
地點,21
咿呀,21
拒絕,21
進,21
選擇,21
化成,21
懷裡,21
今夜,21
走高,21
滋味,21
風景,21
彿,21
起來,21
揮,21
堅持,21
微風,21
好像,21
徬,21
穿,21
情節,21
趕,21
走出,21
歲,20
變,20
夢境,20
渦,20
想到,20
甜蜜,20
冷,20
最初,20
浪花,20
散落,20
拍,20
英雄,20
視線,20
花園,20
實現,20
而過,20
適合,20
不斷,20
留,20
力量,20
不同,20
相同,20
不及,20
嘿嘿,20
短暫,20
時光,20
道理,20
媽媽,20
特別,20
下來,20
事,20
景色,20
遼闊,19
一滴,19
上帝,19
出現,19
回去,19
困住,19
之,19
樹,19
心要,19
水,19
霍,19
一件,19
不過,19
安全,19
傻,19
戴,19
只好,19
撲,19
擔心,19
匆匆,19
出口,19
看穿,19
呼吸,19
吞,19
海面,19
分心,19
重,19
窗外,19
漂亮,19
逐漸,19
一身,19
回頭,19
某,19
成為,19
熟悉,19
失落,19
寶貝,19
隨,19
緊閉,19
傷口,19
話題,19
墜落,19
玫瑰花,19
落,19
奔跑,19
鬧,18
一朵,18
右手,18
年代,18
顫,18
小鬼,18
馬,18
哎呀,18
老,18
朋友,18
閃,18
沾,18
牽著,18
崇拜,18
消息,18
小心,18
錯過,18
吵,18
再給,18
冒險,18
不知,18
懷抱,18
氣味,18
有點,18
沖,18
窗口,18
流水,18
熱情,18
旋律,18
白鴿,18
還愛我,18
許是,18
從容,18
方向,18
不可,18
痛苦,18
不得,18
淚,18
彼此,18
欺騙,18
玩具,18
瘋掉,18
閉上,18
遮掩,18
無私,18
埋葬,18
失控,17
休息,17
靜止,17
專輯,17
闖,17
在乎,17
起點,17
遇見,17
恐懼,17
握住,17
絕望,17
念頭,17
給,17
過,17
甚至,17
口袋,17
溫暖,17
白,17
意義也,17
裡的,17
一年,17
左手,17
提醒,17
看看,17
碗,17
看透,17
撐,17
打,17
我願,17
復,17
兩個,17
單純,17
我還,17
最愛的,17
春天,17
透明,17
踩,17
內心,17
牽手,17
愛你,17
持續,17
狂熱,17
命運,17
照片,17
小孩,17
抓,17
高,17
約,17
懂得,17
心事,17
下去,17
紀念,17
無情,17
狂奔,17
樣子,17
放肆,17
哀,17
時刻,17
願意,17
一道,17
潮汐,17
線,17
地平線,17
咱,17
寄,17
問,16
混亂,16
同樣,16
芬芳,16
無處,16
動,16
廉價,16
飄散,16
散,16
大地,16
未,16
白天,16
所謂,16
瞳孔,16
晚上,16
那種,16
穿越,16
陳,16
海岸,16
之中,16
鐘,16
爬,16
細節,16
送,16
肩膀,16
盛開,16
墜,16
一夜,16
弄污,16
忍不住,16
太過,16
手掌,16
電視,16
此刻,16
狂戀,16
例外,16
不算,16
星辰,16
不敢,16
胸膛,16
整理,16
那裡,16
焉,16
河流,16
錢,16
玻璃窗,16
不下,16
謝謝,16
謊言,16
枯萎,16
管,16
流去,16
不好,16
街道,16
收,16
保護,16
捕捉,16
走向,16
飛鳥,16
一條,15
託,15
自我,15
變化,15
新鮮,15
眷戀,15
過來,15
緊緊,15
怎樣,15
要求,15
嘴,15
厭倦,15
過眼,15
沙子,15
夢想,15
街上,15
停留,15
熱鬧,15
止境,15
那樣,15
忘記,15
並肩,15
一圈,15
成功,15
受不了,15
月光,15
抽屜,15
道,15
現,15
蒐集,15
憂鬱,15
柔,15
可惜,15
往日,15
回,15
把握,15
複,15
落下,15
月球,15
未了,15
討人厭,15
克服,15
倫比,15
經過,15
人們,15
有力,14
一根,14
一棵,14
座,14
漫步,14
這忙,14
成長,14
倥,14
旋轉,14
微微,14
雪,14
禍,14
有夜,14
同時,14
侗,14
曠野,14
嚐,14
一支,14
愛讓,14
天天,14
叫,14
剩下,14
一粒,14
捧,14
咖啡店,14
試著,14
一盒,14
一千年,14
驕傲,14
我會永遠,14
侵略,14
棲身,14
多加,14
真理,14
虛偽,14
十二月,14
海水,14
安安,14
肯定,14
拍照,14
鐘的,14
躲避,14
荒原,14
巴黎,14
空中,14
出去,14
一張,14
但是,14
呼喊,14
眼眸,14
放聲,14
真正,14
回答,14
毫不,14
依賴,14
台上,14
穿梭,14
作,14
眼裡,14
否定,14
笑語,14
天色,14
組成,14
半圈,14
分別,14
凌晨,14
外衣,14
原來,14
懷疑,14
藍,14
地什麼,14
捧起,14
羨慕,14
儘,14
哪個,14
理性,14
扯,14
心上,14
一路,14
嘴唇,14
增添,14
流動,14
美,14
使,14
受,14
親口,14
沙,14
不住,14
種,14
悄悄,14
味道,14
漸漸,13
深水,13
冰冷,13
李欣芸,13
惡,13
眉間,13
為何,13
嫁,13
離別,13
錯誤,13
快活,13
摘下,13
迷路,13
最好,13
並非,13
輕輕,13
深夜,13
至少,13
殘缺,13
背影,13
汗水,13
我別,13
海浪,13
行動,13
抓住,13
愛呀,13
流淚,13
雙眼,13
咬,13
行人,13
還沒有,13
─,13
嘛,13
牠,13
歌名,13
開手,13
感動,13
不去,13
回應,13
多麼,13
鳥,13
短,13
犯錯,13
季節,13
車門,13
挑戰,13
分不清,13
傷害,13
滄桑,13
唱著,12
漫漫,12
舞台,12
當,12
麼,12
瘋,12
我心,12
這場,12
這座,12
魚在,12
警告,12
日光,12
哀艷,12
我問,12
腳,12
掩飾,12
眼底,12
聰明,12
經眼裡,12
執著,12
倒退,12
本裡,12
肩,12
還愛我用,12
毛衣,12
眼光,12
不露,12
從頭,12
琴聲,12
還要,12
擁,12
白晝,12
名字,12
宿命,12
胡蝶,12
聆,12
只屬,12
解釋,12
自由自在,12
之上,12
一封信,12
暖,12
意義你,12
什麼款,12
佔,12
採取,12
荒唐,12
擠,12
有時,12
辦,12
天熱,12
蘋果,12
午,12
相視,12
不許,12
耳朵,12
幻覺,12
誘惑,12
無人,12
有過,12
留念,12
問題,12
受傷,12
攤開,12
潛伏,12
通通,12
你會,12
一刻,12
場景,12
衣服,12
喧嘩,12
感染,12
最後溫,12
傷痕,12
你別,12
耳膜,12
囚禁,12
只在乎,12
寬容,12
心裡面,12
風箏,12
光,12
痛,12
許有,12
退潮,12
椅子,12
寶貝倦,12
純,12
趁早,12
思考,12
蜻蜓,12
沈睡,12
擁擠,12
無數,12
雲煙,12
稀薄,12
九份,12
傷了,12
工作,12
向,12
火,12
回憶藏,12
交換,12
整座,12
情歌,12
一邊,12
學會,12
生,12
一絲絲,12
張開,12
手心,12
麻痺,11
秒,11
點水,11
原點,11
低頭,11
我度,11
追逐,11
因,11
無論,11
失望,11
身旁,11
小星星,11
啃,11
緊,11
任,11
安慰,11
星期天,11
上下,11
插,11
自然,11
想問,11
食髓知味,11
靜,11
喧鬧,11
活著,11
印象,11
柔軟,11
汪洋,11
滾出,11
醒來,11
電梯,11
．,11
上班,11
用心,11
還能,11
讚,11
顛倒,11
邪,11
打昏,11
終點,11
春,11
繞,11
舞蹈,11
胸口,11
多久,11
非常,11
電話,11
還沒,11
轉了,11
畫一個,11
小情,11
閃動,11
外面,11
藝術,11
離騷,11
童年,11
灌溉,11
養,11
遺忘,11
墊,11
房子,11
冰,11
蒼老寫,11
好好,11
偶然,11
驚,11
心田,11
專心,11
覺,11
泡沫,11
粉飾,11
玫瑰色,11
往常,11
小心翼翼,11
多一點,11
八月,11
清晰,11
滿足,11
感到,11
我會給,11
背著,11
口,11
一趟,11
當然,11
早餐,11
綁票,11
面容,11
不在乎,11
彩色,11
欲求,11
傷心,11
羽毛,11
輕快,11
懂不懂,10
沈沒前,10
轉身,10
所,10
轉載,10
品嚐,10
偉大,10
廣大,10
懷念著,10
北京,10
誓言,10
看不懂,10
悲哀,10
太安,10
脾氣,10
晦澀,10
而已,10
光陰,10
即使,10
培養,10
土耳其,10
退,10
麻木,10
飛起,10
路上,10
沸騰,10
跪,10
然後變,10
嗯,10
拖延,10
寬闊,10
抖,10
難過,10
逃出,10
貼,10
我下,10
美景,10
盒子,10
征服,10
風吹雨,10
信件,10
吃掉,10
陪伴,10
或是,10
仍,10
依偎,10
當初,10
眼看,10
遨遊,10
下雪,10
寄出,10
一下,10
入口,10
裡找,10
心跳,10
舉杯,10
目的,10
星空,10
記書,10
勸,10
便,10
神奇,10
覆蓋,10
沙漠,10
畫布,10
還聽,10
發光,10
火車,10
我用,10
我慶祝,10
沙灘,10
罪惡,10
勝利,10
默契,10
哇啦,10
表面,10
心頭,10
雨季,10
一條魚,10
打擾,10
守護,10
自從,10
黎明,10
十年,10
妳,10
胡鬧,10
黏著,10
遙,10
旅程,10
並不擁,10
動心,10
鑽進,10
算,10
深刻,10
漩渦,10
牽起,10
寶貝要,10
及,10
熟,10
抓不住,10
頻率,10
尾,10
掩埋,10
慶祝,10
日麗,10
迷惘,10
你現,10
一生一世,10
延續,10
隔,10
掙扎,10
手練習,10
我紅鞋,10
孤,10
纖細,10
成就,10
足夠,10
體驗,10
別問,10
重新,10
瀟灑,10
又傷,10
仔細,10
江水,10
忽略,10
喧囂,10
我賴,10
無奈,10
累不累,10
幽默,10
晴朗,10
愛也,10
川流,10
指間,10
圈,10
嘶吼,10
如潮,10
心理,10
聽過,10
總有,10
凋零,10
縫,10
挑選紀念品,10
草原,10
理想,10
答案,10
美女,10
慷慨,10
鬧鐘,10
甜甜,10
風中,10
顏色,10
刻下,10
早點,10
不堪,10
吉他,10
握,10
破碎,10
往事,10
兩手,10
韃,10
可愛的,10
驚嘆,10
氣氛,10
很多,10
餵,10
世紀裡,10
亦,10
疊,10
踏過,10
決心,10
彗星,10
交替,10
地球,10
互相,10
關上,9
看來,9
下雨天,9
那張,9
老船,9
綻,9
開花,9
深淵,9
灰色,9
千秋,9
抹,9
思潮,9
空白,9
漂著,9
黑色,9
封閉,9
精彩,9
自私,9
攏,9
跳動,9
放手,9
巨大,9
徘徊,9
空洞,9
乾涸,9
暗示,9
零碎,9
變得,9
忘我,9
中間,9
是非,9
一盆,9
快別,9
暴力,9
明星,9
看清,9
點以,9
蹣跚,9
咖啡杯,9
佈,9
想法,9
信仰,9
蒸發,9
盤旋,9
流進,9
安心,9
拂去,9
多年,9
捱,9
止不住,9
鞦,9
罵,9
雨天,9
許諾,9
奢侈,9
一幅,9
緣份,9
算是,9
能力,9
我握,9
詭譎,9
重覆,9
衣袖,9
不該,9
碎裂,9
白色,9
飛將,9
盛放,9
眺望,9
日出,9
親吻,9
快要,9
眼角,9
氣再,9
逼,9
這畫面,9
卸下,9
路邊,9
螢火蟲,9
退縮,9
耳際,9
胡思,9
呼喚,9
待,9
摸,9
還給,9
攤,9
華麗,9
開出,9
會有,9
想過,9
當你,9
晚上十,9
剝落,9
不在意,9
收起,9
一字一句,9
好奇,9
汗,9
蜿蜒,9
往前走,9
折騰,9
萬歲,9
討,9
莫名其妙,9
許夢,9
流失,9
模糊,9
結束,9
完一場,9
懷中,9
默默,9
帶來,9
找個,9
兒,9
融化,9
講話,9
交界,9
最高,9
誇張,9
飄著,9
綻放,9
走廊,9
現實,9
仍然,9
太陽下,9
並不企圖,9
堅強,9
假動作,9
晚餐,9
意義,9
淹,9
問什麼樣,9
共同,9
飛揚,9
這歌裡,9
韆,9
人兒,9
認真,9
回憶裡,9
河,8
入睡,8
老去,8
眼睜睜,8
還閉,8
一段,8
我愛我,8
個夠,8
丟掉,8
夜蹄,8
眾人,8
過客,8
思想,8
寂寥,8
浮,8
微弱,8
轉著,8
神秘,8
情願,8
言,8
平凡,8
信念,8
操場,8
踮,8
列車,8
刷白,8
嘩,8
一個樣,8
旅人,8
盲目,8
荒涼,8
脈,8
揚鑣,8
笨拙,8
怕怕,8
之歌,8
分道,8
簡簡,8
針轉,8
舉動,8
憑,8
溫室,8
關心,8
摸清,8
和弦,8
只會,8
臉孔,8
環遊,8
搏,8
吵別,8
追著,8
縫中,8
隙,8
強烈,8
這曠古,8
舒服,8
高尚情操,8
這綿延,8
病得,8
油鹽,8
水中,8
擁有過,8
銀色,8
腦筋,8
歌頌者,8
累計,8
一揮手,8
斷,8
解脫,8
回心,8
心虛,8
改不掉,8
珍惜,8
黑夢太漫長,8
牧神,8
狂熱下,8
足跡,8
揮灑,8
從寧靜,8
成永遠,8
一眼,8
適合當,8
吉他手,8
正,8
星群,8
嚐了,8
倒不如,8
下雷,8
提著,8
雙腳,8
知多少,8
鐘我,8
透過,8
一來,8
土地,8
契約,8
討好,8
混濁,8
滯留,8
天氣,8
渺無音,8
快樂島,8
美麗會,8
灰塵,8
玩弄,8
土壤,8
涼放,8
撇開,8
還裝作,8
耳,8
有罪,8
操縱,8
奔忙,8
我當,8
求求,8
哼,8
照著,8
氣息裡,8
坐,8
著眼,8
抖現,8
抱怨,8
太想,8
時鐘,8
普照,8
張,8
殘留,8
會不會,8
發亮,8
迷霧,8
驚醒,8
打擊,8
哎呀呀,8
神,8
兮,8
上流,8
歌舞,8
無視夢境,8
蒸散,8
水滴,8
垃圾,8
化為,8
笛聲,8
巨石,8
一動,8
初雷,8
指甲,8
唉呀,8
嘆,8
飄來,8
葉子,8
我揮,8
破曉空氣,8
掐,8
怎麼樣,8
瀕臨,8
傳,8
抵抗,8
拿,8
昏迷,8
淡去,8
喜悅,8
日期,8
珍珠,8
傷無法,8
青草,8
包圍,8
抱諾言,8
荒廢,8
編造,8
上晨,8
糾纏,8
幾何,8
不病,8
看輕,8
不留,8
做過,8
人溫,8
跳蚤,8
折磨,8
寶貝寶貝給,8
偷看,8
縱帶,8
左邊,8
不然,8
當分,8
訊,8
刺,8
手撫,8
光影,8
熱烈,8
劇烈,8
流下,8
下班,8
掀起,8
心思,8
這雙人,8
某種,8
牽絆,8
嘆息,8
看著,8
調和過,8
還會,8
路途,8
道路,8
狂放,8
輕浮,8
窗前,8
隨白,8
紛爭,8
進別,8
每秒,8
陰晴,8
崩潰,8
遺失,8
火焰,8
開啟,8
不願放,8
甘願擱,8
開口,8
交付,8
感情,8
竟,8
夕陽,8
姿態,8
隨夢境,8
猜忌,8
倒影,8
劇情,8
所有人,8
實際,8
下浮,8
著腳,8
形容,8
從繽紛,8
難得,8
船島,8
偌大,8
向前,8
房,8
噪音,8
小小,8
心甘,8
謎,8
飯,8
盡遊戲,8
說聲,8
甜,8
觀察離,8
結局,8
偶爾,8
人人,8
放開,8
責任,8
那愛絕,8
東西,8
泥土,8
還任,8
傻得,8
許,8
據,8
泉水,8
婚姻,8
搖曳,8
魔,8
不論過,8
光線,8
隨年,8
一舉,8
永久,8
流連裡,8
狩獵,8
夠,8
巷口,8
真愛我,8
不快,8
滅絕,8
地揮,8
時代,8
淡薄,8
閃爍,8
找到,8
單單,8
施佑霖,8
無悔,8
吻,8
流,8
苦痛,8
泡影,8
轉意,8
愛我才,8
恐懼島,8
舞,8
綠色,8
灑滿,8
睡意,8
下定,8
冷淡,8
情意,8
景象,8
醜惡,8
倦意,8
田野,8
哄,8
輓,8
理睬,8
眉眼,8
愛沒,8
好眠,8
輕細菌,8
除非,8
躊躇,8
以後靜靜,8
一聲,8
唉,8
氣息,8
逃不了,8
隨麻痺,8
愛恨,8
黑白,8
刻度,8
或者,8
穫,8
轉眼,8
每分,8
醉,8
隱埋,8
整夜,8
樣,8
柴米,8
人像,8
烏有,8
稀釋,8
海,8
沿著,7
悲劇,7
濕透,7
衰弱,7
麻痹,7
腳下,7
貪婪,7
販賣,7
說學,7
夾岸,7
無視,7
枯死,7
午餐,7
卻還,7
衝吧,7
自找,7
耳光,7
忽熱,7
招惹,7
甦,7
腐化,7
推開,7
嘴邊,7
疲憊,7
毒藥,7
奏,7
春風,7
虛構,7
拿出,7
比較,7
然後說,7
然後讓,7
偉人,7
樂有,7
製,7
練,7
注視,7
新聞,7
慣,7
分裂,7
步伐,7
不計代,7
乾淨,7
經眷,7
阻止,7
絕對,7
淡,7
憂傷,7
明日,7
保持,7
墮,7
明明,7
兩串,7
邊,7
反正,7
腳印,7
邊界,7
乘著,7
的魚,7
善良,7
夜空,7
下雨,7
豢養,7
抱歉,7
些,7
墮落,7
侵犯,7
放出,7
別用,7
阿,7
樂,7
酒,7
七,7
夕陽裡,7
闔,7
移動,7
燃燒,7
最大,7
尋,7
記,7
價別,7
濫,7
不藍,7
憶,7
家裡,7
狂風,7
背,7
維護,7
收拾,7
不肯,7
尋的,7
腦子,7
歌聲,7
瞎了眼,7
困惑,7
一分,7
狂野,7
塵埃,7
微涼,7
貪戀,7
一再,7
走進,7
你誤,7
先,7
解,7
歌裡,7
成末,7
求給,7
辣得,7
邊界奮,7
包裹,7
愁,7
以來,7
蘆笛,7
第一次,7
風吹來,7
狂歡,7
打開,7
手把,7
昏眩,7
迷惑,7
萬,7
總結,7
男,7
剝離,7
朦朧,7
久,7
還想,7
送給,7
前夕,7
已亮,7
共數,7
望望,7
平靜,7
推向,7
遊樂,7
何必,7
群花,7
小丑,7
固執,7
依舊,7
權力,7
侵蝕,7
終結,7
粗糙,7
矮,7
它們,7
再起,7
歌手,7
一條線,7
落給,7
留住,7
偽裝,7
近,7
地心,7
以外,7
盡夢境,7
消耗,7
煙火,7
遲早,7
看不清,7
非,7
喊,7
相似,7
還看,7
累,7
兩人,7
電視裡,7
瘋癲,7
每當,7
一遍,7
日落,7
檢查,7
一記,7
接近,7
拾穗,7
蔚,7
數到,7
堆成,7
丟不掉,7
猜測,7
飄過,7
烏,7
直覺,7
字眼,7
窩,7
星,7
白日,7
裡眨呀,7
慈悲,7
無止,7
穿透,7
每一個,7
散場,7
碎,7
反而,7
不容,7
埋進,7
藉口,7
你好,7
輪,7
尾巴,7
氾,7
淪陷,7
禰,7
冷靜,7
很快,7
發行,7
擋,7
總以,7
隱形,7
旋,7
山間,7
不介意,7
辦法,7
潮起潮落,7
完成,7
末日,7
晚風,7
整天,7
看耳邊,7
治療,7
悠游,7
菸,7
面具,7
抓緊,7
先恨,7
解決,7
尖叫,7
萬丈,7
無知,7
秋風,7
以後其實,7
調味,7
承認,7
四,7
煙雲中,7
床關,7
顧身,7
百花,7
好舊,6
升起,6
平安,6
第一,6
忘神,6
滴,6
艱苦,6
童話,6
浪一來,6
摸索,6
剋,6
戲演,6
日夜,6
我安,6
疤,6
令人,6
能源,6
一陣陣,6
鋼琴,6
麻煩,6
翻起,6
圓時候,6
落葉離,6
狼嚎,6
花果,6
浪跡,6
問問,6
陪你走,6
一把,6
裡了,6
惰,6
浪費,6
完完整整,6
發生,6
怕不怕,6
美的,6
愛過,6
轉之間,6
愛時候,6
常,6
絕不會,6
自憐,6
半醒,6
霓虹,6
矜持,6
亮,6
幹,6
有心,6
閃閃,6
減少,6
話給,6
戀太陽,6
紋,6
發燒,6
稱謝,6
鋪,6
衝動,6
張望,6
至於,6
剛剛,6
飛越,6
踏空,6
閃著淚,6
順其,6
放晴,6
太累,6
指引,6
癮,6
寧願,6
不會淡,6
傾聽,6
露出,6
歡心,6
只怕,6
揮不去,6
要命,6
反省,6
小雨,6
耐,6
早,6
過幾條,6
判斷,6
搖頭,6
最深,6
思索,6
蜘蛛,6
信任,6
空曠,6
蘧,6
寧靜,6
雲霄載,6
緊握,6
不喜歡,6
泡,6
似風,6
款款,6
埋怨,6
地面,6
不會暗,6
經犯,6
壓壞,6
奮不顧身,6
母親,6
大步行走,6
浮載,6
向右看,6
不開,6
假,6
歡樂,6
皺,6
睏,6
滲透,6
幾杯,6
隔著,6
幾,6
已無法,6
出偉大,6
晴空,6
很久以前,6
衝破,6
零距離,6
過程,6
響徹,6
鎖住,6
倖,6
開後頻,6
不錯,6
耳邊當,6
僥,6
墜入,6
回想,6
零,6
眼是,6
枷鎖,6
丟下,6
隱隱約,6
有空,6
編號,6
一整夜,6
愚昧,6
驚覺,6
星球,6
襯托,6
漂,6
肉眼,6
覆舟,6
姑娘,6
漬,6
邪惡,6
安定,6
染色,6
幾次,6
錯落,6
妥協,6
打破,6
未解,6
拉,6
人聲,6
最敏銳,6
風霜,6
飯日,6
只會亂,6
歸巢,6
這條,6
手舞足蹈,6
疲累,6
廊,6
燦爛,6
跨越,6
浪,6
角色,6
這段,6
著歌,6
乾,6
嫉妒,6
我歡,6
經靜靜,6
共看,6
被淹,6
承諾撐,6
夏日,6
不聞,6
捏,6
伸出,6
一封,6
一對,6
這裡爛,6
幾點鐘,6
臺,6
桑田,6
還愛我快,6
綠林,6
有歌,6
眼眶,6
近靈魂,6
接受,6
擺動,6
曲目,6
天旋地,6
穿過,6
借給,6
喜悅口,6
嗝,6
嗜,6
不和諧,6
唇,6
很長,6
傷沒有,6
宵夜,6
太重,6
都種,6
片段,6
預料,6
蹉跎,6
頻回頭,6
唔,6
像蕾絲般,6
愛不會,6
預期,6
成全,6
面,6
不能自己,6
火什麼,6
聽見,6
愚蠢,6
想賴,6
舞曲,6
回航,6
逃脫,6
堅決,6
拋空,6
同地點,6
同,6
太難,6
歐歐,6
游樂,6
當做,6
獨白勝過,6
上演,6
沈吞,6
的紅,6
耳邊,6
周,6
緩慢,6
拖著,6
我酷,6
寂靜,6
血腥,6
傻瓜,6
喃喃,6
投訴,6
白雲當,6
巧合,6
而是,6
歷史,6
喘息,6
義時間,6
已來,6
大街,6
惱火,6
飛在,6
難以,6
預演,6
有風,6
鹹,6
吐,6
飛出,6
享有,6
想著,6
嚼,6
落撐,6
落日,6
芭蕾,6
極限有,6
它並,6
變調,6
偕老,6
冰雪,6
且,6
昂揚,6
邀,6
回響,6
好友,6
同時間,6
以後揮,6
會換,6
不趕,6
屋簷,6
管不住,6
幾遍,6
感慨,6
湘北,6
湘南,6
愛使,6
蘇打,6
藏不住,6
傷痛,6
不能不,6
正要,6
火箭,6
紛擾,6
孤傲,6
載舟,6
泥沼,6
暴雨,6
謝謝面,6
窩裡揮手,6
快長,6
白頭,6
牆,6
水能,6
假象,6
陽天,6
慚愧,6
